key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
172,"s1da","s1da",1,"l'Île de Crèvecarène (brutal)",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,200,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"l'Île de Crèvecarène (brutal)","Donjons",7,"Teledji Adeledji, un riche noble, a vu son cher animal de compagnie, une gilkhélone, kidnappé par des bandits qui demandent une rançon pour le lui rendre. Homme de principes, Teledji Adeledji a décidé de ne pas négocier avec les preneurs d'otages, et d'offrir une récompense à quiconque lui rapporterait l'animal sain et sauf.

Vous devrez avoir recours à une herbe qui devient soporifique lorsqu'elle brûle pour capturer le précieux reptile. Après avoir affaibli la gilkhélone, abattez des élémentaires de feu et utilisez leurs noyaux pour brûler les herbes. La fumée produite devrait être assez puissante pour endormir la créature, à condition que celle-ci soit assez près des flammes.",53,"ui/icon/112000/112164.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,"ec002","ec002",1,"Course-poursuite dans le laboratoire",False,1,0,0,108,"ContentMemberType#1",0,0,0,0,0,1,60,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Course-poursuite dans le laboratoire","Batailles de quête",0,"",0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,"f1c1_dd001","f1c1_dd001",1,"le Palais des morts (sous-sols 1-10)",False,0,0,0,142,"ContentMemberType#11",0,0,1,67092,0,1,0,0,0,True,True,True,False,False,0,False,False,True,False,False,False,True,False,False,"le Palais des morts (sous-sols 1-10)","Donjons sans fond",0,,0,"ui/icon/112000/112166.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,"f1c2_dd002","f1c2_dd002",1,"le Palais des morts (sous-sols 11-20)",False,0,0,0,142,"ContentMemberType#11",0,0,1,67092,0,1,0,0,0,True,True,True,False,False,0,False,False,True,False,False,False,True,False,False,"le Palais des morts (sous-sols 11-20)","Donjons sans fond",0,,0,"ui/icon/112000/112167.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,"f1c3_dd003","f1c3_dd003",1,"le Palais des morts (sous-sols 21-30)",False,0,0,0,142,"ContentMemberType#11",0,0,1,67092,0,1,0,0,0,True,True,True,False,False,0,False,False,True,False,False,False,True,False,False,"le Palais des morts (sous-sols 21-30)","Donjons sans fond",0,,0,"ui/icon/112000/112168.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,"f1c4_dd004","f1c4_dd004",1,"le Palais des morts (sous-sols 31-40)",False,0,0,0,142,"ContentMemberType#11",0,0,1,67092,0,1,0,0,0,True,True,True,False,False,0,False,False,True,False,False,False,True,False,False,"le Palais des morts (sous-sols 31-40)","Donjons sans fond",0,,0,"ui/icon/112000/112169.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,"f1c4_dd005","f1c4_dd005",1,"le Palais des morts (sous-sols 41-50)",False,0,0,0,142,"ContentMemberType#11",0,0,1,67092,0,1,0,0,0,True,True,True,False,False,0,False,False,True,False,False,False,True,False,False,"le Palais des morts (sous-sols 41-50)","Donjons sans fond",0,,0,"ui/icon/112000/112170.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,"w1c1","w1c1",1,"l'Aquapole",False,0,0,0,108,"ContentMemberType#3",0,0,0,0,0,1,60,0,180,True,False,True,False,False,0,False,False,False,False,True,False,True,False,False,"l'Aquapole","Chasse aux trésors",0,,0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,"r2p1","r2p1",1,"les Champs de la Gloire (brise-glace)",True,0,0,3,146,"ContentMemberType#7",0,0,0,0,0,30,70,0,0,False,True,False,False,False,0,True,False,True,False,False,False,True,False,False,"les Champs de la Gloire (brise-glace)","JcJ",3,,103,"ui/icon/112000/112165.tex",0,-1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,"f1d9","f1d9",1,"le Manoir hanté",False,0,0,0,108,"ContentMemberType#11",0,0,1,68708,0,1,1,0,0,False,True,True,False,False,1,False,False,True,False,False,False,True,False,False,"le Manoir hanté","",0,"",0,"ui/icon/112000/112196.tex",80103,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,"r2d3","r2d3",1,"Xelphatol",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,210,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Xelphatol","Donjons",7,"Les monstres végétaux de la forêt sont arrivés à maturité et leurs fleurs ont libéré çà et là des boules de pollen empoisonné pour se reproduire. Inhalé, ce pollen peut causer des irritations, des nausées et, en cas d'exposition prolongée, la mort. Il est crucial d'éliminer ces fleurs du mal avant que la Sylve des Douze ne soit com<SoftHyphen/>plè<SoftHyphen/>te<SoftHyphen/>ment embrumée par ce nuage mortel.

Prenez garde à vos mouvements pour ne pas vous approcher du poison violent du pollen, et attirez l'ennemi dans un endroit suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment sûr pour combattre<Indent/>!",54,"ui/icon/112000/112186.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,"a2fe","a2fe",1,"Unité de contention P1P6",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,220,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Unité de contention P1P6","Défis",9,,115,"ui/icon/112000/112201.tex",0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,"a2fe_2","a2fe_2",1,"Unité de contention P1P6 (extrême)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,235,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Unité de contention P1P6 (extrême)","Défis",20,,125,"ui/icon/112000/112202.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,"","",0,"",0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,"d2a9","d2a9",1,"Alexander - Les Yeux du Créateur",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,230,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Les Yeux du Créateur","Raids",11,,48,"ui/icon/112000/112188.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,"d2aa","d2aa",1,"Alexander - Le Souffle du Créateur",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,230,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Le Souffle du Créateur","Raids",11,,49,"ui/icon/112000/112189.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,"d2ab","d2ab",1,"Alexander - Le Cœur du Créateur",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,230,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Le Cœur du Créateur","Raids",11,,50,"ui/icon/112000/112190.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,"d2ac","d2ac",1,"Alexander - L'Âme du Créateur",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,230,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - L'Âme du Créateur","Raids",11,,51,"ui/icon/112000/112191.tex",0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,"d2a9_2","d2a9_2",1,"Alexander - Les Yeux du Créateur (sadique)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,245,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Les Yeux du Créateur (sadique)","Raids",13,,60,"ui/icon/112000/112192.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,"d2aa_2","d2aa_2",1,"Alexander - Le Souffle du Créateur (sadique)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,250,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Le Souffle du Créateur (sadique)","Raids",13,,61,"ui/icon/112000/112193.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,"d2ab_2","d2ab_2",1,"Alexander - Le Cœur du Créateur (sadique)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,255,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - Le Cœur du Créateur (sadique)","Raids",13,,62,"ui/icon/112000/112194.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,"d2ac_2","d2ac_2",1,"Alexander - L'Âme du Créateur (sadique)",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,255,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Alexander - L'Âme du Créateur (sadique)","Raids",13,,63,"ui/icon/112000/112195.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,"ec003","ec003",1,"Destins entrecroisés",False,1,0,0,142,"ContentMemberType#1",0,0,0,0,0,1,60,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Destins entrecroisés","Batailles de quête",0,"",0,"ui/icon/000000/000000.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,"w1ee","w1ee",3,"Arène Triple Triade",True,0,0,0,109,"ContentMemberType#12",0,0,0,0,0,1,0,0,0,True,True,False,False,False,0,True,False,True,False,False,False,False,False,True,"Arène Triple Triade","Gold Saucer",4,,0,"ui/icon/112000/112197.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,"d2d7","d2d7",1,"la Grande bibliothèque de Gubal (brutal)",False,1,0,0,108,"ContentMemberType#2",0,0,0,0,0,60,60,210,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"la Grande bibliothèque de Gubal (brutal)","Donjons",7,"Un groupe de célèbres hors-la-loi connus sous le nom de Ventrerouge cherche à établir un nouveau quartier général près des Mille Gueules de Toto-Rak. Il faut frapper avant qu'ils n'arrivent à leurs fins et ne se constituent un nouveau Guêpier.

Leur chef risque d'appeler des renforts lorsqu'il sera attaqué. Commencez par scruter les mouvements de l'ensemble des Ventrerouge, puis attaquez-les tant qu'ils sont en petits groupes en surveillant les soigneurs. La prudence est de mise<Indent/>; gardez à l'esprit que des renforts peuvent surgir à tout moment<Indent/>!",55,"ui/icon/112000/112187.tex",0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
